N, Version, Threshold, Blocks, Threads, Samples
2048,1,4,128,2,0.057504,0.057408,0.057344,0.057376,0.057344
2048,1,4,128,4,0.054784,0.055424,0.052288,0.054272,0.052576
2048,1,4,128,8,0.053888,0.055296,0.054080,0.053312,0.055296
2048,1,4,128,16,0.055648,0.058368,0.056672,0.055296,0.056928
2048,1,4,128,32,0.060928,0.061664,0.061440,0.061504,0.064192
2048,1,4,128,64,0.075328,0.073952,0.074336,0.074592,0.073632
2048,1,4,128,128,0.091136,0.091744,0.092160,0.096320,0.091392
2048,1,4,128,256,0.133152,0.133472,0.133408,0.124928,0.133664
2048,1,4,128,512,0.216448,0.229376,0.217088,0.221664,0.201728
2048,1,4,128,1024,0.364992,0.373760,0.377248,0.385248,0.390912
2048,1,4,256,1,0.059936,0.061056,0.051840,0.060288,0.059680
2048,1,4,256,2,0.057984,0.058176,0.056384,0.057568,0.057536
2048,1,4,256,4,0.055296,0.055392,0.056512,0.057344,0.056608
2048,1,4,256,8,0.059744,0.059296,0.065312,0.058368,0.059328
2048,1,4,256,16,0.064096,0.064704,0.064768,0.064800,0.064064
2048,1,4,256,32,0.073344,0.075776,0.075136,0.076320,0.093728
2048,1,4,256,64,0.090880,0.093184,0.093184,0.120000,0.092128
2048,1,4,256,128,0.131360,0.132256,0.133280,0.130304,0.122496
2048,1,4,256,256,0.197248,0.199040,0.198560,0.200576,0.200416
2048,1,4,256,512,0.363200,0.354400,0.352256,0.353280,0.354016
2048,1,4,256,1024,0.601600,0.601376,0.610656,0.616672,0.599616
2048,1,4,512,1,0.057344,0.056672,0.059872,0.059392,0.060416
2048,1,4,512,2,0.057344,0.058368,0.059168,0.059232,0.059392
2048,1,4,512,4,0.057344,0.059392,0.058304,0.059424,0.049152
2048,1,4,512,8,0.064928,0.064320,0.056320,0.064512,0.063488
2048,1,4,512,16,0.075712,0.074976,0.073568,0.074272,0.074208
2048,1,4,512,32,0.088064,0.089120,0.088128,0.091136,0.087392
2048,1,4,512,64,0.122880,0.123744,0.125024,0.116736,0.122976
2048,1,4,512,128,0.196512,0.188416,0.195584,0.201728,0.207296
2048,1,4,512,256,0.376192,0.375808,0.392096,0.373152,0.369664
2048,1,4,512,512,0.637408,0.649728,0.626496,0.622528,0.627296
2048,1,4,512,1024,1.225536,1.089920,1.050720,1.067584,1.045888
2048,1,4,1024,1,0.064352,0.064192,0.057952,0.062496,0.062720
2048,1,4,1024,2,0.068608,0.067616,0.067936,0.066848,0.068192
2048,1,4,1024,4,0.074208,0.074272,0.074144,0.074976,0.074784
2048,1,4,1024,8,0.090112,0.087200,0.089344,0.086688,0.087040
2048,1,4,1024,16,0.102720,0.097280,0.103360,0.102400,0.102400
2048,1,4,1024,32,0.138592,0.136576,0.139808,0.146432,0.138272
2048,1,4,1024,64,0.211904,0.235712,0.209632,0.210784,0.209248
2048,1,4,1024,128,0.368576,0.369792,0.371104,0.398976,0.367680
2048,1,4,1024,256,0.612128,0.617888,0.596000,0.611904,0.613088
2048,1,4,1024,512,1.007456,1.044544,1.003264,1.024000,1.013184
2048,1,4,1024,1024,1.817504,1.774112,1.805312,1.848064,1.855072
2048,1,4,2048,1,0.076576,0.076000,0.076000,0.076832,0.076480
2048,1,4,2048,2,0.085440,0.086496,0.085152,0.084928,0.087040
2048,1,4,2048,4,0.100928,0.098496,0.097344,0.099328,0.097280
2048,1,4,2048,8,0.116928,0.118400,0.115712,0.116064,0.116928
2048,1,4,2048,16,0.154688,0.153760,0.153824,0.144384,0.144384
2048,1,4,2048,32,0.207488,0.206848,0.205088,0.211360,0.209088
2048,1,4,2048,64,0.341344,0.342368,0.353696,0.394176,0.366592
2048,1,4,2048,128,0.601408,0.605248,0.601760,0.607008,0.604384
2048,1,4,2048,256,0.994336,0.914976,0.934272,0.947008,0.952064
2048,1,4,2048,512,1.791616,1.774592,1.771520,1.773536,1.784480
2048,1,4,2048,1024,3.467936,3.493088,3.476032,3.485696,3.492000
2048,1,4,4096,1,0.103360,0.102400,0.103328,0.104576,0.102848
2048,1,4,4096,2,0.113056,0.129344,0.113632,0.116736,0.113120
2048,1,4,4096,4,0.138240,0.137280,0.138080,0.137792,0.141312
2048,1,4,4096,8,0.207712,0.180192,0.182464,0.181536,0.184000
2048,1,4,4096,16,0.278656,0.253728,0.254976,0.252512,0.261600
2048,1,4,4096,32,0.387424,0.387680,0.390624,0.389120,0.389056
2048,1,4,4096,64,0.588736,0.595968,0.600640,0.597312,0.599040
2048,1,4,4096,128,0.964320,0.967008,0.995840,0.972320,0.985184
2048,1,4,4096,256,1.714176,1.617920,1.651296,1.600448,1.634304
2048,1,4,4096,512,3.095552,3.091872,3.205120,3.159712,3.303712
2048,1,4,4096,1024,6.604832,6.623616,6.611552,6.617792,6.442016
2048,1,4,8192,1,0.160000,0.160352,0.158720,0.161536,0.159840
2048,1,4,8192,2,0.185440,0.212992,0.188192,0.185504,0.186208
2048,1,4,8192,4,0.233472,0.232928,0.225280,0.234336,0.234208
2048,1,4,8192,8,0.311296,0.313248,0.325152,0.296320,0.298016
2048,1,4,8192,16,0.427424,0.431104,0.430528,0.454656,0.428288
2048,1,4,8192,32,0.600256,0.618240,0.622048,0.642272,0.617696
2048,1,4,8192,64,0.998432,0.969344,0.973984,0.975872,0.997440
2048,1,4,8192,128,1.688384,1.700864,1.722752,1.572512,1.615872
2048,1,4,8192,256,3.121568,3.191584,3.074048,3.039136,3.074720
2048,1,4,8192,512,6.172576,6.044480,5.977376,6.256640,6.203392
2048,1,4,8192,1024,12.815616,12.872256,11.967488,12.001504,12.024832
2048,1,4,16384,1,0.254080,0.253440,0.245760,0.249856,0.255872
2048,1,4,16384,2,0.306720,0.312960,0.303968,0.309568,0.305472
2048,1,4,16384,4,0.391872,0.397408,0.392992,0.392224,0.391680
2048,1,4,16384,8,0.572000,0.549888,0.554496,0.560672,0.564736
2048,1,4,16384,16,0.800576,0.798784,0.804544,0.824288,0.803904
2048,1,4,16384,32,1.098976,1.086016,1.087008,1.097888,1.090784
2048,1,4,16384,64,1.706944,1.701440,1.730112,1.725120,1.694336
2048,1,4,16384,128,3.141184,3.139584,3.173408,3.115008,3.161568
2048,1,4,16384,256,6.091168,6.156288,6.086656,6.094080,6.082176
2048,1,4,16384,512,12.160928,12.132896,12.113920,12.136448,12.185568
2048,1,4,16384,1024,25.201664,25.046017,23.298080,23.797728,25.202208
2048,1,4,32768,1,0.458912,0.460800,0.459776,0.451488,0.459456
2048,1,4,32768,2,0.564448,0.560896,0.563648,0.563808,0.562848
2048,1,4,32768,4,0.748992,0.752224,0.748768,0.724992,0.721568
2048,1,4,32768,8,1.020928,1.029408,1.046176,1.014784,1.016640
2048,1,4,32768,16,1.303360,1.332704,1.413024,1.377088,1.364992
2048,1,4,32768,32,1.910400,1.945376,1.925792,1.952672,1.907712
2048,1,4,32768,64,3.126912,3.184000,3.108864,3.162112,3.110208
2048,1,4,32768,128,5.917696,6.089536,5.925888,5.912704,5.975104
2048,1,4,32768,256,11.924096,11.701248,11.755520,11.730976,13.640192
2048,1,4,32768,512,21.959681,21.971647,22.468609,23.036160,23.952032
2048,1,4,32768,1024,48.815071,47.987297,46.058464,46.080544,47.164673
2048,1,32,1,1,0.422752,0.423392,0.423392,0.423872,0.424224
2048,1,32,1,2,0.283776,0.276256,0.284736,0.284672,0.284672
2048,1,32,1,4,0.196608,0.196608,0.196000,0.195584,0.197088
2048,1,32,1,8,0.136544,0.138240,0.137376,0.139424,0.138080
2048,1,32,1,16,0.103424,0.103296,0.102112,0.102432,0.100992
2048,1,32,1,32,0.075200,0.075904,0.075776,0.076320,0.069632
2048,1,32,1,64,0.063456,0.064480,0.062880,0.064416,0.054272
2048,1,32,1,128,0.048128,0.056256,0.048128,0.057152,0.056288
2048,1,32,1,256,0.052064,0.052256,0.052320,0.043872,0.052064
2048,1,32,1,512,0.052224,0.049536,0.041984,0.051264,0.050848
2048,1,32,1,1024,0.049920,0.049664,0.050656,0.040960,0.050176
2048,1,32,2,1,0.236864,0.238784,0.237824,0.239616,0.238176
2048,1,32,2,2,0.167328,0.168224,0.169280,0.169152,0.168352
2048,1,32,2,4,0.124832,0.123904,0.125856,0.117440,0.124672
2048,1,32,2,8,0.095296,0.094208,0.096416,0.095104,0.094240
2048,1,32,2,16,0.074656,0.071584,0.072192,0.072192,0.072800
2048,1,32,2,32,0.058944,0.059584,0.059680,0.061472,0.061440
2048,1,32,2,64,0.055296,0.054944,0.050400,0.051168,0.054592
2048,1,32,2,128,0.042848,0.042624,0.051296,0.043008,0.051680
2048,1,32,2,256,0.049312,0.041984,0.046976,0.046816,0.045696
2048,1,32,2,512,0.046336,0.048992,0.047904,0.045984,0.047104
2048,1,32,2,1024,0.044608,0.052512,0.053504,0.048256,0.052480
2048,1,32,4,1,0.146080,0.146432,0.146720,0.146432,0.147168
2048,1,32,4,2,0.108640,0.104448,0.110752,0.107040,0.107168
2048,1,32,4,4,0.084160,0.083968,0.083168,0.085856,0.087040
2048,1,32,4,8,0.071680,0.070912,0.073120,0.072960,0.072480
2048,1,32,4,16,0.065856,0.064480,0.064672,0.060416,0.061984
2048,1,32,4,32,0.050016,0.050144,0.051072,0.051168,0.051200
